id,text,tokens,tags,is_cs,en_count,tr_count,en_ratio,token_count,group,berturk_label,berturk_score,xlmr_label,xlmr_score
287.0,A Coffee in Berlin (2012) tam da moduma göre bir film çıktı. Bu tarz çabasız ve akıp giden filmleri seviyorum.,"['bugün', 'bunların', 'hater', 'chocolate', 'chip', 'seviliyosun', 'kardeşim']","['T', 'T', 'E', 'E', 'E', 'T', 'T']",True,3,4.0,0.429,7.0,code_switched,positive,0.9085577130317688,positive,0.8788021206855774
288.0,asırlardır aşure yapıp birbirimize dağıtıyoruz artık bi rework yapmanın vakti geldi hadi cheesecake yapalım ve bütün mahalleye dağıtalım,"['tatli', 'seyler', 'yemen', 'lazim', 'yoksa', 'olmaz', 'yani', 'coffee', 'milk', 'tam', 'olsun']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T']",True,2,9.0,0.182,11.0,code_switched,positive,0.8119853138923645,neutral,0.41050174832344055
289.0,çok emek verdim. onlarca kez denedim. ama değdi. sonunda evde starbucks kalitesinde kahve yapabiliyorum. latte art bile yapabiliyorum :D,"['öylemi', 'iyi', 'yazmisim', 'bravo', 'bana', 'bugün', 'iyi', 'gecior', 'ama', 'simdilik', 'öyle', 'seninde', 'güzel', 'gecsin', 'coffee', 'candles', 'amp', 'cookies', 'chill', 'please']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'E', 'E', 'E']",True,5,15.0,0.25,20.0,code_switched,positive,0.999813973903656,positive,0.8069122433662415
290.0,"Mutlu pazarlar "" coffee lover "" ler☕📚🎶","['meraba', 'arkadaşlar', 'mutfak', 'elemanı', 'olarak', 'başladığım', 'iş', 'yerinde', 'ilk', 'garsonluk', 'yaptım', 'şuan', 'barda', 'frozen', 'cafe', 'latte', 'milkshake', 'yapıyorum']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'T']",True,4,14.0,0.222,18.0,code_switched,positive,0.9977723956108093,positive,0.7399473786354065
291.0,"Make america great again dediiii Çıktığı yoldan geri dönmediiiii Çok çalıştın geçtin başa,Teksas'da kur kasımpaşa Sen çok yaşa Donald Trumpp","['kendimi', 'unutup', 'işe', 'şortla', 'gelmişim', 've', 'iş', 'arkadaşlarım', 'götüme', 'bakıp', 'gülecekmiş', 'gibi', 'hissediyorum', 'acaba', 'yine', 'ne', 'unuttum', 'coffee', 'yes', 'please']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E']",True,3,17.0,0.15,20.0,code_switched,positive,0.9931126236915588,positive,0.6355753540992737
292.0,white chocolate mocha sever misiniz buse hanım?,"['günaydıın', 'gözümü', 'starbaksta', 'açtım', 'canım', 'kendime', 'pumpkin', 'spice', 'latte', 'ısmarlıyorum', 'en', 'sevdiğimm']","['T', 'T', 'E', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'T', 'T']",True,4,8.0,0.333,12.0,code_switched,positive,0.9580445289611816,neutral,0.5576521754264832
293.0,kremalı classic hot chocolate ile sıcak çikolata arasındaki fark sen ben dağ bayır çimenler,"['hayatımın', 'bundan', 'sonraki', 'gidişatı', 'neye', 'ihtiyacım', 'olduğu', 've', 'neye', 'yoğunlaşmam', 'gerektiğiyle', 'ilgili', 'bir', 'farkındalık', 'yaşıyorum', 'which', 'is', 'great']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E']",True,3,15.0,0.167,18.0,code_switched,negative,0.9007425308227539,neutral,0.5338202118873596
294.0,hayatıma cupcake olarak devam etmek istiyorum,"['bir', 'kahve', 'dükkanında', 'geçen', 'film', 'tadında', 'güzel', 'bir', 'şarkıya', 'ayrılsın', 'gece', 'falling', 'in', 'love', 'at', 'a', 'coffee', 'shop']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,7,11.0,0.389,18.0,code_switched,positive,0.8007717132568359,neutral,0.49275824427604675
295.0,Zahir Kafe tarafından Down Sendromlu çocuklar ile “Turkish Donut” isimli yapım atölyesi gerçekleştirildi.,"['make', 'bağcilar', 'great', 'again']","['E', 'T', 'E', 'E']",True,3,1.0,0.75,4.0,code_switched,positive,0.855394721031189,neutral,0.8144207000732422
296.0,Beautiful piano cover ile huzur bulmaya çalışıyor ve beynimde ki saçma düşünceleri uzaklaştırmaya çalışıyorum :((,"['her', 'ay', 'bir', 'gün', 'o', 'ay', 'doğan', 'herkesin', 'doğumgününü', 'kutlamak', 'için', 'lablar', 'sırayla', 'cake', 'day', 'host', 'ediyomuş', 'icecream', 've', 'cheesecake', 'de', 'varmış']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'E', 'T', 'E', 'T', 'T']",True,5,17.0,0.227,22.0,code_switched,negative,0.9996073842048645,negative,0.7848773002624512
297.0,"Sanırım sonsuza kadar yapabileceğim tek eylem: Mandalina yemek 🍊  Make Mandalina, great again!","['rus', 'çocuk', 'great', 'sense', 'of', 'humour', 'aksanı', 'mükemmel', 'ya', 'cidden', 'aşırı', 'komik', 'keşke', 'arkadaşım', 'olsa', 'tüm', 'arkadaşları', 'asyalı', 'adını', 'unutmam']","['T', 'T', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,4,16.0,0.2,20.0,code_switched,positive,0.9885998964309692,positive,0.6987989544868469
298.0,"Trileçe, fondü, waffle, güllaç, donut, pankek, cupcake. Tatlı krizinden ölsem dönüp bakmam şunlara. Ahenksizler. Bugün bunların haterıyım.","['surekli', 'mirildandigimi', 'fark', 'ettiğim', 'sarkiyi', 'buldum', 'cigarettes', 'and', 'chocolate', 'milk', 'rufus', 'wainwright']","['T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E']",True,6,6.0,0.5,12.0,code_switched,negative,0.9977648258209229,negative,0.5812841653823853
299.0,Chocolate chip seviliyosun kardeşim,"['ay', 'yaaaa', 'ben', 'ağla', 'ağla', 'bir', 'hal', 'oldum', 'beautiful', 'bridal', 'makeover']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E']",True,3,8.0,0.273,11.0,code_switched,positive,0.960534393787384,positive,0.5268752574920654
300.0,Tatli seyler yemen lazim. Yoksa olmaz yani 😂 coffee milk tam olsun.,"['zenci', 'ameriaklılara', 'kurabiye', 'tabağı', 'götürdüm', 'beğenmediler', 'ulan', 'mis', 'gibi', 'kurabiye', 'daha', 'ne', 'cookies', 'istiyorsunuz', 'donut', 'mu', 'istirsinez', 'ne', 'is']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'E', 'T', 'T', 'T', 'T']",True,2,17.0,0.105,19.0,code_switched,positive,0.8214192986488342,neutral,0.42086440324783325
301.0,"Öylemi? Iyi yazmisim. Bravo bana 😃😋 Bugün iyi gecior ama simdilik öyle 😊 Seninde güzel gecsin. Tea/coffee, candles & cookies 😊 Chill please","['oglum', 'dedim', ""i'm"", 'a', 'bad', 'girl', 'dedim', 'seni', 'üzerim', 'dedim', 'get', 'your', 'bandaid', 'dedim', 'yani']","['T', 'T', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'T']",True,7,8.0,0.467,15.0,code_switched,positive,0.9973846077919006,positive,0.8932700753211975
302.0,Meraba arkadaşlar mutfak elemanı olarak başladığım iş yerinde ilk garsonluk yaptım şuan barda frozen cafe latte milkshake yapıyorum,"[""abd'nin"", 'başkanlık', 'seçimlerinde', 'bill', ""clinton'ın"", 'motto', 'bizim', 'seçimlerimizin', 'de', 'motto', 'olacak', ""it's"", 'the', 'economy', 'stupid']","['T', 'T', 'T', 'E', 'E', 'E', 'T', 'T', 'T', 'E', 'T', 'E', 'E', 'E', 'E']",True,8,7.0,0.533,15.0,code_switched,positive,0.5664314031600952,neutral,0.638054370880127
303.0,kendimi unutup işe şortla gelmişim ve iş arkadaşlarım götüme bakıp gülecekmiş gibi hissediyorum acaba yine ne unuttum coffee yes please,"['istemediğim', 'şeyleri', 'yapmak', 'zorunda', 'olmam', 'dünyadaki', 'en', 'kötü', 'şey', 'nerde', 'bu', ""it's"", 'a', 'beautiful', 'day']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E']",True,4,11.0,0.267,15.0,code_switched,negative,0.7881764769554138,negative,0.7548832893371582
304.0,"günaydıın gözümü starbaks ta açtım. canım kendime pumpkin spice latte ısmarlıyorum, ımmh en sevdiğimm 💕🌸","['demek', 'too', 'faced', 'chocolate', 'bar', 'far', 'paletiyle', 'astarlayıp', 'anastasia', 'beverly', 'hills', 'far', 'ile', 'gölgelendirdiğim', 'gözlerime', 'baka', 'baka', 'yalan', 'söyledin']","['T', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,7,12.0,0.368,19.0,code_switched,positive,0.999180018901825,positive,0.8413551449775696
305.0,"hayatımın bundan sonraki gidişatı, neye ihtiyacım olduğu ve neye yoğunlaşmam gerektiğiyle ilgili bir farkındalık yaşıyorum (which is great 🤞","['death', 'sentence', 'verilen', 'last', 'meal', 'için', 'biri', 'çocuk', 'istemiş', 'oh', 'my', 'god']","['E', 'E', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'E', 'E', 'E']",True,7,5.0,0.583,12.0,code_switched,positive,0.9902757406234741,positive,0.7406391501426697
306.0,"Bir kahve dükkanında geçen, film tadında, güzel bir şarkıya ayrılsın gece... ❤️🎶 ""Falling In Love At A Coffee Shop""","['bunlar', 'hep', 'polisin', 'milleti', 'restrain', 'etmek', 'için', 'yaptığı', 'şeyler']","['T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T']",True,1,8.0,0.111,9.0,code_switched,positive,0.996319055557251,positive,0.7503507137298584
307.0,MAKE BAĞCILAR GREAT AGAIN.,"['life', 'begins', 'after', 'coffee', 'tshirtimi', 'giydikten', 'sonra', 'üstüme', 'kahve', 'döktüm', 'günüm', 'komple', 'çöp']","['E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,5,8.0,0.385,13.0,code_switched,positive,0.926559567451477,positive,0.7473888993263245
308.0,"Her ay bir gün o ay doğan herkesin doğumgününü kutlamak için lablar sırayla cake day host ediyomuş, icecream ve cheesecake de varmış 😭","['makyajımı', 'çıkarmadan', 'yatağa', 'girdim', 'pozisyon', 'alın', 'great', 'depression', 'has', 'already', 'arrived']","['T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E']",True,5,6.0,0.455,11.0,code_switched,positive,0.9945600628852844,neutral,0.45595693588256836
309.0,rus çocuk GREAT SENSE OF HUMOUR aksanı mükemmel ya cidden aşırı komik keşke arkadaşım olsa tüm arkadaşları asyalı adını unutmam :-(,"['hoşlandığım', 'beyin', 'spotifyda', 'türkiye', 'en', 'iyi', 'playlist', 'dinlediğini', 'görmüşüm', 'gibi', 'gün']","['T', 'T', 'E', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T']",True,2,9.0,0.182,11.0,code_switched,negative,0.9996485710144043,positive,0.6555967330932617
310.0,Surekli mirildandigimi fark ettiğim sarkiyi buldum Cigarettes And Chocolate Milk - Rufus Wainwright,"['contemporary', 'gidemedim', 'diye', 'tam', 'üzülücektim', 'ki', 'instagrama', 'girdim', 'bütün', 'fuarı', 'story', 'koyduğunuz', 'için', 'tşk']","['E', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'E', 'T', 'T', 'T']",True,3,11.0,0.214,14.0,code_switched,positive,0.9989546537399292,positive,0.5328940749168396
311.0,"Ay yaaaa ben ağla ağla bir hal oldum, Beautiful bridal makeover... http://fb.me/I44utg8v","['brew', 'mood', 'gidip', 'survivor', 'latte', 'içiyorum']","['E', 'E', 'T', 'E', 'E', 'T']",True,4,2.0,0.667,6.0,code_switched,positive,0.997560977935791,positive,0.5052347183227539
312.0,Zenci ameriaklılara kurabiye tabağı götürdüm beğenmediler. Ulan mis gibi kurabiye. Daha ne cookies'i istiyorsunuz. Donut mu istirsinez ne is,"['young', 'and', 'beautiful', 'tam', 'benim', 'yazacağım', 'şarkı', 'ben', 'de', 'böyle', 'gereksiz', 'sorularla', 'sevdiklerimi', 'darlamaya', 'bayılırım', 'seni', 'çok', 'iyi', 'anlıyorum']","['E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,3,16.0,0.158,19.0,code_switched,negative,0.9904438853263855,negative,0.8495994210243225
313.0,"oglum dedim I'm a bad girl dedim, seni üzerim dedim, get your band-aid dedim yaani","['cenk', 'tam', 'bi', 'yabancı', 'forvet', 'oldu', 'maç', 'sonu', 'röportajda', 'it', 'was', 'such', 'a', 'great', 'game', 'tonight', 'falan', 'dese', 'ee', 'diye', 'dinlerim']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T']",True,7,14.0,0.333,21.0,code_switched,positive,0.9731953144073486,negative,0.6661261320114136
314.0,"abd'nin 1992 başkanlık seçimlerinde bill clinton'ın mottosu, bizim 2019 seçimlerimizin de mottosu olacak: it's the economy stupid!","['big', 'beautiful', 'woman', 'ne', 'alaka', 'overweight', 'değilim']","['E', 'E', 'E', 'T', 'T', 'E', 'T']",True,4,3.0,0.571,7.0,code_switched,positive,0.9975982308387756,negative,0.8756750822067261
315.0,"İstemediğim şeyleri yapmak zorunda olmam dünyadaki en kötü şey. Nerde bu ""it's a beautiful day""ler??","['god', 'bless', 'america', 'and', 'all', 'the', 'beautiful', 'woman', 'in', 'it', 'şarkısı', 'dilime', 'dolandı', 'saatlerdir', 'amerika', 'için', 'dua', 'ediyorum', 'bilinçsizce']","['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,10,9.0,0.526,19.0,code_switched,negative,0.9929357171058655,negative,0.9429318904876709
316.0,demek too faced chocolate bar far paletiyle astarlayıp anastasia beverly hills far ile gölgelendirdiğim gözlerime baka baka yalan söyledin,"['hayat', 'hediye', 'gelen', 'boynuzlu', 'kahve', 'takımının', 'üzerindeki', 'sweet', 'dreams', 'yazısı', 'kadar', 'ironik']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T']",True,2,10.0,0.167,12.0,code_switched,negative,0.867682695388794,negative,0.4646030068397522
317.0,death sentence'ta verilen last meal için biri çocuk istemiş... oh my god!!,"['american', 'dream', 'bitti', 'haaa', 'biz', 'türkler', 'için', 'sabah', 'uyanmamı', 'sağlıcak', 'bi', 'motivation', 'kalmadı', 'artık']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T']",True,3,11.0,0.214,14.0,code_switched,positive,0.8361951112747192,negative,0.3554829955101013
318.0,bunlar hep polisin milleti restrain etmek için yaptığı şeyler,"['sosyal', 'medyaya', 'dream', 'big', 'yazıyor', 'ama', 'günlük', 'hayatta', 'sinirlenmiş', 'superman', 'gibi', 'böğürüyor']","['T', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T']",True,3,9.0,0.25,12.0,code_switched,negative,0.9957857728004456,negative,0.7737593650817871
319.0,life begins after coffee tshirtimi giydikten sonra üstüme kahve döktüm günüm komple çöp,"['ekim', 'kilisede', 'ayine', 'katıldım', 'oh', 'sweet', 'jesus']","['T', 'T', 'T', 'T', 'T', 'E', 'E']",True,2,5.0,0.286,7.0,code_switched,negative,0.9991639852523804,negative,0.9026044607162476
320.0,Makyajımı çıkarmadan yatağa girdim pozisyon alın great depression has already arrived,"['bu', 'sefer', 'espiri', 'yapmadım', 'ciddi', 'yazdım', 'goodnight', 'sweet', 'beybi']","['T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T']",True,2,7.0,0.222,9.0,code_switched,positive,0.9666565656661987,negative,0.8160310387611389
321.0,Hoşlandığım beyin spotifyda türkiye en iyi 50 playlistini dinlediğini görmüşüm gibi 1 gün,"['cold', 'brew', 'içince', 'eli', 'ayağı', 'titreyen', 'tek', 'ben', 'miyim', 'ya']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,2,8.0,0.2,10.0,code_switched,positive,0.5287699103355408,positive,0.7978165149688721
322.0,Contemporaryye gidemedim diye tam üzülücektim ki instagrama girdim. Bütün fuarı storynize koyduğunuz için tşk <3,"['playboy', 'dergisinin', 'kurucusu', 'hugh', 'hefner', 'yaşında', 'ölmüş', 'life', 'is', 'too', 'short', 'to', 'be', 'living', 'somebody', ""else's"", 'dream', 'sanırım', 'haklı', 'olarak', 'lafı']","['E', 'T', 'T', 'E', 'E', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T']",True,13,8.0,0.619,21.0,code_switched,positive,0.9948617815971375,negative,0.7583808302879333
323.0,brew mooda gidip survivor latte içiyorum,"['move', 'on', 'dream', 'big', 'ama', 'da', 'iyi', 'not', 'şimdi']","['E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T']",True,4,5.0,0.444,9.0,code_switched,positive,0.7441491484642029,neutral,0.5419942736625671
324.0,Young and beautiful tam benim yazacağım şarkı ben de böyle gereksiz sorularla sevdiklerimi darlamaya bayılırım lana seni çok iyi anlıyorum,"['bazen', 'sevgimi', 'gösteremiyom', 'hatta', 'belki', 'hiç', 'gösteremiyom', 'bu', 'huyumdan', 'hate']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E']",True,1,9.0,0.1,10.0,code_switched,negative,0.9860256314277649,positive,0.7826862335205078
325.0,"Cenk tam bi yabancı forvet oldu maç sonu röportajda ""it was such a great game tonight..."" falan dese ""ee?"" diye dinlerim.","['şamil', 'tayyar', 'bu', 'ülkenin', 'vicdanıdır', 'haters', 'gonna', 'hate']","['T', 'T', 'T', 'T', 'T', 'E', 'E', 'E']",True,3,5.0,0.375,8.0,code_switched,negative,0.7600601315498352,positive,0.7981977462768555
326.0,big beautiful woman — Ne alaka overweight değilim?,"['i', 'hate', 'myself', 'ama', 'yine', 'de', 'mükemmelim']","['E', 'E', 'E', 'T', 'T', 'T', 'T']",True,3,4.0,0.429,7.0,code_switched,positive,0.9915218353271484,neutral,0.47482559084892273
327.0,"god bless america and all the beautiful woman in it şarkısı dilime dolandı, saatlerdir amerika için dua ediyorum bilinçsizce","['niye', 'meraklı', 'kedide', 'hep', 'saçma', 'sapan', 'şeyler', 'geliyor', 'hate', 'falan', 'gene', 'güzeldi', 'sonra', 'i', 'wanna', 'see', 'your', 'tits', 'tarzı', 'şeyler', 'gelmeye', 'başladı']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T']",True,6,16.0,0.273,22.0,code_switched,negative,0.9983483552932739,positive,0.6416513919830322
328.0,Hayat hediye gelen boynuzlu kahve takımının üzerindeki “sweet dreams” yazısı kadar ironik...,"['başına', 'unfortunately', 'getirip', 'sonuna', 'i', 'hate', 'kayserian', 'people', 'yazsam', 'çok', 'mu', 'subjective', 'olur']","['T', 'E', 'T', 'T', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'E', 'T']",True,6,7.0,0.462,13.0,code_switched,positive,0.9795525670051575,negative,0.5034412145614624
329.0,american dream bitti haaa biz türkler için.. sabah uyanmamı sağlıcak bi motivation'ım kalmadı artık,"['ben', 'ödevleri', 'core', 'creator', 'ile', 'yaptım']","['T', 'T', 'E', 'E', 'T', 'T']",True,2,4.0,0.333,6.0,code_switched,negative,0.9985101819038391,negative,0.897832989692688
330.0,Sosyal medyaya dream big yazıyor ama günlük hayatta sinirlenmiş superman gibi böğürüyor,"['import', 'project', 'deyip', 'lazım', 'olan', 'dosyaları', 'ekliyorsunuz', 'atıyorum', 'file', 'system', 'lazımsa', 'system', 'ile', 'ilgili', 'klasörleri', 'bir', 'de', 'include', 'klasörünü', 'komple', 'alıyorsunuz']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T']",True,6,15.0,0.286,21.0,code_switched,negative,0.9953581690788269,negative,0.6695103049278259
331.0,8 Ekim 2017- kilisede ayine katıldım oh sweet jesus 😌,"['mimariye', 'spesifik', 'header', 'için', 'de', 'arch', 'include', 'filan', 'var', 'konsoldan', 'find', 'komutu', 'veya', 'free', 'electrons', 'kullanarak', 'hangi', 'header', 'nerde', 'onu', 'bulabiliyorsunuz']","['T', 'T', 'E', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'E', 'T', 'T', 'E', 'E', 'T', 'T', 'E', 'T', 'T', 'T']",True,7,14.0,0.333,21.0,code_switched,positive,0.9939435124397278,positive,0.8036631941795349
332.0,Bu sefer espiri yapmadım ciddi yazdım. Goodnight Sweet Beybi:),"['software', 'quality', 'and', 'testing', 'dersi', 'hangi', 'sinifta']","['E', 'E', 'E', 'E', 'T', 'T', 'T']",True,4,3.0,0.571,7.0,code_switched,positive,0.9998751878738403,positive,0.7209060192108154
333.0,cold brew içince eli ayağı titreyen tek ben miyim ya,"['project', 'management', 'dersinde', 'grup', 'odevini', 'gormemis', 'olup', 'da', 'grubu', 'olmayan', 'var', 'mi']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,2,10.0,0.167,12.0,code_switched,negative,0.8700851798057556,negative,0.8324782848358154
334.0,"playboy dergisinin kurucusu hugh hefner 91 yaşında ölmüş. ""life is too short to be living somebody else's dream."" sanırım haklı olarak lafı.","['computer', 'security', 'financial', 'systems', 'ile', 'ilgili', 'ödev', 'hazırlayacak', 'grup', 'var', 'mı']","['E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,4,7.0,0.364,11.0,code_switched,negative,0.5194475650787354,negative,0.7889499068260193
335.0,Move on dream big ama 40 da iyi not şimdi :D,"['computer', 'project', 'dersinde', 'grubu', 'olmayan', 'var', 'mı']","['E', 'E', 'T', 'T', 'T', 'T', 'T']",True,2,5.0,0.286,7.0,code_switched,positive,0.9998760223388672,positive,0.7618982791900635
336.0,bazen sevgimi gösteremiyom hatta belki hiç gösteremiyom bu huyumdan hate,"['gençler', 'mac', 'de', 'virtual', ""machine'e"", 'linux', 'kurup', 'system', 'programming', 'sıkıntı', 'yasayan', 'var', 'mı']","['T', 'E', 'T', 'E', 'E', 'E', 'T', 'E', 'E', 'T', 'T', 'T', 'T']",True,6,7.0,0.462,13.0,code_switched,negative,0.9805785417556763,negative,0.8975610136985779
,o kadar bir var ki,,,False,0,,0.0,,turkish_only,negative,0.9956226944923401,negative,0.4653780460357666
,yarın bir yapıp işlerin üstünden geçelim,,,False,0,,0.0,,turkish_only,positive,0.6273732781410217,neutral,0.5374854803085327
,ben ettim peki nedir bu işin ettik biz sizi bekliyor olacağım onu yapıyor olman lazım zaten,,,False,0,,0.0,,turkish_only,negative,0.6295211315155029,neutral,0.5854844450950623
